loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2018-11-24 14:09:07.724 +0200,1926,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.591792125,-0.006103515625,0.0979766845703125,-0.96923828125
2018-11-24 14:09:07.805 +0200,1927,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.651338125,0.0245208740234375,0.1010894775390625,-0.994537353515625
2018-11-24 14:09:07.842 +0200,1928,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.710885125,0.0179443359375,0.1004180908203125,-0.9834442138671876
2018-11-24 14:09:07.901 +0200,1929,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.770432125,0.003997802734375,0.0824737548828125,-0.977386474609375
2018-11-24 14:09:07.961 +0200,1930,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.829978125,0.0231170654296875,0.1003875732421875,-0.98583984375
2018-11-24 14:09:08.020 +0200,1931,1543061346.822736,60.172539954129775,24.81056967752502,0.9421497999999999,5.43,3,5.0,144037.889525125,0.0171661376953125,0.103271484375,-1.001663208007812
2018-11-24 14:09:08.080 +0200,1932,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144037.949072125,0.0254669189453125,0.080291748046875,-0.9929962158203124
2018-11-24 14:09:08.139 +0200,1933,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.008618125,0.0124359130859375,0.09405517578125,-0.9957122802734376
2018-11-24 14:09:08.205 +0200,1934,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.068165125,0.0112457275390625,0.0846710205078125,-0.9975433349609376
2018-11-24 14:09:08.258 +0200,1935,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.127711125,0.04229736328125,0.09844970703125,-1.001144409179688
2018-11-24 14:09:08.318 +0200,1936,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.187258125,0.005950927734375,0.0757293701171875,-1.017929077148438
2018-11-24 14:09:08.378 +0200,1937,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.24680475,0.04638671875,0.088409423828125,-1.004119873046875
2018-11-24 14:09:08.442 +0200,1938,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.30635075,0.0140838623046875,0.081024169921875,-1.019073486328125
2018-11-24 14:09:08.497 +0200,1939,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.36589775,-0.0002899169921875,0.0697174072265625,-1.001968383789062
2018-11-24 14:09:08.556 +0200,1940,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.42544475,0.0184478759765625,0.07958984375,-1.008132934570312
2018-11-24 14:09:08.616 +0200,1941,1543061347.822743,60.17256962606699,24.810554254823195,0.7997638000000001,3.65,3,5.0,144038.48499075,0.02069091796875,0.0491943359375,-1.017578125
